"idejemplar","numcatalogo","numcolecta","coleccion","institucion","fechacolecta","calificadordeterminacion","procedenciaejemplar","ejemplarfosil","obsusoinfo","cuarentena","formadecitar","licenciauso","probablelocnodecampo","proyecto","urlorigen","ultimafechaactualizacion","version","familia","genero","especie","categoriainfraespecie","categoriainfraespecie2","reinovalido","phylumdivisionvalido","clasevalida","ordenvalido","familiavalida","generovalido","especievalida","categoriainfraespecievalida","categoriainfraespecie2valida","autorvalido","grupobio","subgrupobio","cites","iucn","nom059","prioritaria","nivelprioridad","exoticainvasora","endemismo","longitud","latitud","paisoriginal","paismapa","estadooriginal","estadomapa","municipiooriginal","municipiomapa","localidad","anp","altitudmapa","regionmarinamapa","geoportal"
"8ac17f09bf7477962a3b262861832651","33933","6202","CNMA Colección Nacional de Mamíferos","IBUNAM Instituto de Biología, Universidad Nacional Autónoma de México","1991-10-21","","PreservedSpecimen","","","","Sánchez Cordero V., Magallón S., Espinosa, H., Reynoso V.H., Escalante, P. y Cervantes, F. 2021. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB CONABIO (vertebrados), proyecto KE002. Ciudad de México","CC-BY","","KE002","","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.4905555","31.6866666","MEXICO","MEXICO","SONORA","SONORA","SAN LUIS RIO COLORADO","SAN LUIS RIO COLORADO","1 km E Golfo de Santa Clara","Federal: Alto Golfo de California y Delta del Río Colorado","15","","1"
"687c37c882b5947a36ade4efdf01c720","1031_491","1031_491","1031 1031","SWFSC Southwest Fisheries Service Center","1997-08-22","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 1997, Cruise 1608. Version 1.9. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/emz3rn accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084957552","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.59","31.16","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado",,"GOLFO DE CALIFORNIA","1"
"eef3d6b1a0cf62024459dcc83683d843","215_249","215_249","215 215","SWFSC Southwest Fisheries Service Center","1993-08-11","","HumanObservation","","","","Gerrodette, T. 2004. SWFSC Marine Mammal Survey, PODS 1993, Cruise 1509. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/215) on yyyy-mm-dd. https://doi.org/10.15468/y4d59q accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3087736879","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.630833","31.229667","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado",,"GOLFO DE CALIFORNIA","1"
"5e2d02573d1c1c2ae978bfd3ae99fc20","1031_366","1031_366","1031 1031","SWFSC Southwest Fisheries Service Center","1997-08-16","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 1997, Cruise 1608. Version 1.9. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/emz3rn accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084957486","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.52","31.09","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado (a 3.061 km)",,"GOLFO DE CALIFORNIA","1"
"8878da8c9b1af00dfebcf77efcf5abc5","1067_19178","1067_19178","1067 1067","SWFSC Southwest Fisheries Service Center","2008-10-18","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 2008, Cruise 1637. Version 1.8. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/uvse4n accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084986465","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.52","31.09","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado (a 3.061 km)",,"GOLFO DE CALIFORNIA","1"
"c5110225705357d6c4667a18eff1ea4e","1067_19176","1067_19176","1067 1067","SWFSC Southwest Fisheries Service Center","2008-10-18","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 2008, Cruise 1637. Version 1.8. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/uvse4n accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084986470","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.52","31.09","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado (a 3.061 km)",,"GOLFO DE CALIFORNIA","1"
"e2855f4bc29bf18dd3ad302041f0df49","1067_19177","1067_19177","1067 1067","SWFSC Southwest Fisheries Service Center","2008-10-18","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 2008, Cruise 1637. Version 1.8. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/uvse4n accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084986468","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.52","31.09","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado (a 3.061 km)",,"GOLFO DE CALIFORNIA","1"
"87c8305e70e3d5b8d142cc66e050c68c","1067_19419","1067_19419","1067 1067","SWFSC Southwest Fisheries Service Center","2008-11-23","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 2008, Cruise 1637. Version 1.8. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/uvse4n accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084986412","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.5","31.37","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado",,"GOLFO DE CALIFORNIA","1"
"5407ea0f64ff1ec61b9a9bf1c21e7a20","1031_845","1031_845","1031 1031","SWFSC Southwest Fisheries Service Center","1997-09-18","","HumanObservation","","","","Moore J, OBIS-SEAMAP (2022). SWFSC Marine Mammal Survey, Vaquita 1997, Cruise 1608. Version 1.9. OBIS-SEAMAP. Occurrence dataset https://doi.org/10.15468/emz3rn accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3084957603","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.56","31.12","","MEXICO","","","","","","Federal: Alto Golfo de California y Delta del Río Colorado",,"GOLFO DE CALIFORNIA","1"
"b5c2dd3ec8d6b6d7d6c5c505787cceed","215_183","215_183","215 215","SWFSC Southwest Fisheries Service Center","1993-08-09","","HumanObservation","","","","Gerrodette, T. 2004. SWFSC Marine Mammal Survey, PODS 1993, Cruise 1509. Data downloaded from OBIS-SEAMAP (http://seamap.env.duke.edu/dataset/215) on yyyy-mm-dd. https://doi.org/10.15468/y4d59q accessed via GBIF.org on 2022-07-07.","CC_BY_NC_4_0","","gbif","https://www.gbif.org/occurrence/3087737246","2023-05-26","2022-11","Phocoenidae","Phocoena","Phocoena sinus","","","Animalia","Chordata","Mammalia","Cetacea","Phocoenidae","Phocoena","Phocoena sinus","","","Norris & McFarland, 1958","Mamíferos","ballenas, delfines, marsopas, vaquitas marinas","Apéndice I","En peligro crítico (CR)","En peligro de extinción (P)","DOF 2014","Alta","","Endémica","-114.5115","30.813333","","MEXICO","","","","","","",,"GOLFO DE CALIFORNIA","1"
