"idejemplar","numcatalogo","numcolecta","coleccion","institucion","fechacolecta","calificadordeterminacion","procedenciaejemplar","ejemplarfosil","obsusoinfo","cuarentena","formadecitar","licenciauso","probablelocnodecampo","proyecto","urlorigen","ultimafechaactualizacion","version","familia","genero","especie","categoriainfraespecie","categoriainfraespecie2","reinovalido","phylumdivisionvalido","clasevalida","ordenvalido","familiavalida","generovalido","especievalida","categoriainfraespecievalida","categoriainfraespecie2valida","autorvalido","grupobio","subgrupobio","cites","iucn","nom059","prioritaria","nivelprioridad","exoticainvasora","endemismo","longitud","latitud","paisoriginal","paismapa","estadooriginal","estadomapa","municipiooriginal","municipiomapa","localidad","anp","altitudmapa","regionmarinamapa","geoportal"
"e3935c20a014ca2a431bf88ca2ad7c0c","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2018-09-17","","HumanObservation","","Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2022. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-SA","","Naturalista","https://www.inaturalist.org/observations/69907035","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","","Preocupación menor (lc)","","","","","",,,"","","","","","","","",,"","0"
"b63ff1bd5f8779bff8929f0a6a81e2d4","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-105.33006","23.78986","MEXICO","MEXICO","DURANGO","DURANGO","PUEBLO NUEVO","PUEBLO NUEVO","HACIENDA COYOTES","","2637","","1"
"77d1b07bd8b16986bb8be170664c4709","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-108.3282222","29.1037222","MEXICO","MEXICO","CHIHUAHUA","CHIHUAHUA","MADERA","MADERA","CORDÓN LOS LOBOS","","2060","","1"
"ca9faaa8a0dd8d38c5e095cfb012588f","","","Naturalista Naturalista","CONABIO Comisión Nacional para el Conocimiento y Uso de la Biodiversidad","2000-07-20","","HumanObservation","","El ejemplar se encuentra a 2,689 m. del municipio registrado. Coordenada obscurecida https://www.inaturalist.org/pages/help#obscured.","","CONABIO. 2021. Naturalista. Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO). Bases de datos SNIB-CONABIO. Ciudad de México","CC-BY-NC","","Naturalista","http://www.inaturalist.org/observations/393146","2023-06-15","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","","Preocupación menor (lc)","","","","","","-109.3826142","33.6948936","ESTADOS UNIDOS DE AMERICA","ESTADOS UNIDOS DE AMERICA","ARIZONA","ARIZONA","APACHE","GREENLEE","United States","","2498","","0"
"4f1a7b1c2d905ebded1178afc3a2f8cd","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-104.92759","23.82158","MEXICO","MEXICO","DURANGO","DURANGO","DURANGO","DURANGO","santa barbara","","2259","","1"
"db95fda58a88b9c6d8d863e4ce0647e5","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-109.6869167","29.792","MEXICO","MEXICO","SONORA","SONORA","MOCTEZUMA","MOCTEZUMA","MOCTEZUMA","","632","","1"
"470694f9af5ee2b75344c09116ddef31","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-102.482103","19.589878","MEXICO","MEXICO","MICHOACAN DE OCAMPO","MICHOACAN DE OCAMPO","LOS REYES","LOS REYES","Los Reyes de Salgado","","1307","","1"
"814453da2824611e2ed4f73b453371f7","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-105.85148","25.11757","MEXICO","MEXICO","DURANGO","DURANGO","TEPEHUANES","TEPEHUANES","POTRERO DE CHAIREZ","","2542","","1"
"9c8b0b7440c50f74f733ec054f8bbf60","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-106.34442","25.93792","MEXICO","MEXICO","DURANGO","DURANGO","GUANACEVI","GUANACEVI","La Cumbre","","2797","","1"
"f8fd2686dc64aa29304ba587d0109595","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","NO DISPONIBLE","","","MaterialCitation","","","","Servín-Martínez J. I. 2007. Distribución histórica, prospección actual y áreas potenciales para reintroducir lobo mexicano (Canis lupus baileyi) en Durango, sur de la Sierra Madre Occidental, México. Universidad Juárez del Estado de Durango. Bases de datos SNIB-CONABIO, proyecto BE029. México, D. F.","CC-BY","","BE029","","2023-05-26","2021-03","Canidae","Canis","Canis lupus baileyi","subespecie","","Animalia","Chordata","Mammalia","Carnivora","Canidae","Canis","Canis lupus baileyi","subespecie","","E. W. Nelson & Goldman, 1929","Mamíferos","coyotes, lobos, perros, zorros","Apéndice II","Preocupación menor (lc)","En peligro de extinción (P)","DOF 2014","Alta","","","-104.26544","23.3149","MEXICO","MEXICO","DURANGO","DURANGO","SUCHIL","SUCHIL","RANCHO LAS MARGARITAS, 28 MI. S AND 17 MI W VICENTE GUERRERO","Federal: C.A.D.N.R. 043 Estado de Nayarit","2617","","1"
